"date","raw_name","series_id","country","arrivals","year","month","period","unit","source","indexed_arrivals","zscore_arrivals"
2024-06-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",14692,2024,6,"recovery","Person","Singapore Tourism Board",136.314715160512,1.00704542158862
2024-07-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",18176,2024,7,"recovery","Person","Singapore Tourism Board",168.639821859343,1.61577661756599
2024-08-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",14070,2024,8,"recovery","Person","Singapore Tourism Board",130.543700129894,0.898368382582326
2024-09-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",15792,2024,9,"recovery","Person","Singapore Tourism Board",146.520690295045,1.19923954201775
2024-10-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",14003,2024,10,"recovery","Person","Singapore Tourism Board",129.922063462609,0.886662013428915
2024-11-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",10351,2024,11,"recovery","Person","Singapore Tourism Board",96.0382260159584,0.248577533604187
2024-12-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",13038,2024,12,"recovery","Person","Singapore Tourism Board",120.968639821859,0.718055353234265
2025-01-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",14545,2025,1,"recovery","Person","Singapore Tourism Board",134.95082575617,0.98136129822218
2025-02-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",7521,2025,2,"recovery","Person","Singapore Tourism Board",69.7810354425682,-0.245885521681678
2025-03-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",8878,2025,3,"recovery","Person","Singapore Tourism Board",82.371497494897,-0.00878786584319063
2025-04-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",14745,2025,4,"recovery","Person","Singapore Tourism Board",136.806457598812,1.01630568375475
2025-05-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",13568,2025,5,"recovery","Person","Singapore Tourism Board",125.886064204862,0.810657974895576
2025-06-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",16549,2025,6,"recovery","Person","Singapore Tourism Board",153.544256819447,1.33150404125853
2025-07-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",17944,2025,7,"recovery","Person","Singapore Tourism Board",166.487288921878,1.57524113034821
2025-08-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",13869,2025,8,"recovery","Person","Singapore Tourism Board",128.678790128039,0.863249275122093
2025-09-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",17244,2025,9,"recovery","Person","Singapore Tourism Board",159.992577472629,1.45293578098421
2025-10-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",14994,2025,10,"recovery","Person","Singapore Tourism Board",139.116719242902,1.0598114437428
2025-11-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",11579,2025,11,"recovery","Person","Singapore Tourism Board",107.431805529783,0.463136060774167
2025-12-01,"Visitor Arrivals: New Zealand","new.zealand","New Zealand",13644,2025,12,"recovery","Person","Singapore Tourism Board",126.591204305066,0.823936841397952
2017-01-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1520,2017,1,"pre_covid","Person","Singapore Tourism Board",100,0.226132913551629
2017-02-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1522,2017,2,"pre_covid","Person","Singapore Tourism Board",100.131578947368,0.228323848750658
2017-03-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",2050,2017,3,"pre_covid","Person","Singapore Tourism Board",134.868421052632,0.806730741294308
2017-04-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1434,2017,4,"pre_covid","Person","Singapore Tourism Board",94.3421052631579,0.131922699993383
2017-05-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1383,2017,5,"pre_covid","Person","Singapore Tourism Board",90.9868421052632,0.0760538524181446
2017-06-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1421,2017,6,"pre_covid","Person","Singapore Tourism Board",93.4868421052632,0.117681621199695
2017-07-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",4160,2017,7,"pre_covid","Person","Singapore Tourism Board",273.684210526316,3.11816737626988
2017-08-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",2159,2017,8,"pre_covid","Person","Singapore Tourism Board",142.039473684211,0.926136709641387
2017-09-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1968,2017,9,"pre_covid","Person","Singapore Tourism Board",129.473684210526,0.71690239813412
2017-10-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1552,2017,10,"pre_covid","Person","Singapore Tourism Board",102.105263157895,0.261187876736093
2017-11-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1816,2017,11,"pre_covid","Person","Singapore Tourism Board",119.473684210526,0.550391323007918
2017-12-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",2521,2017,12,"pre_covid","Person","Singapore Tourism Board",165.855263157895,1.32269598066563
2018-01-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",2071,2018,1,"pre_covid","Person","Singapore Tourism Board",136.25,0.829735560884112
2018-02-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1302,2018,2,"pre_covid","Person","Singapore Tourism Board",85.6578947368421,-0.0126790231425289
2018-03-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",2382,2018,3,"pre_covid","Person","Singapore Tourism Board",156.710526315789,1.17042598433312
2018-04-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1893,2018,4,"pre_covid","Person","Singapore Tourism Board",124.539473684211,0.634742328170533
2018-05-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1492,2018,5,"pre_covid","Person","Singapore Tourism Board",98.1578947368421,0.195459820765224
2018-06-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",2550,2018,6,"pre_covid","Person","Singapore Tourism Board",167.763157894737,1.35446454105155
2018-07-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",3833,2018,7,"pre_covid","Person","Singapore Tourism Board",252.171052631579,2.75994947122864
2018-08-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",2519,2018,8,"pre_covid","Person","Singapore Tourism Board",165.723684210526,1.3205050454666
2018-09-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1808,2018,9,"pre_covid","Person","Singapore Tourism Board",118.947368421053,0.541627582211802
2018-10-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1643,2018,10,"pre_covid","Person","Singapore Tourism Board",108.092105263158,0.360875428291911
2018-11-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1464,2018,11,"pre_covid","Person","Singapore Tourism Board",96.3157894736842,0.164786727978818
2018-12-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",2373,2018,12,"pre_covid","Person","Singapore Tourism Board",156.118421052632,1.16056677593749
2019-01-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1959,2019,1,"pre_covid","Person","Singapore Tourism Board",128.881578947368,0.707043189738489
2019-02-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1327,2019,2,"pre_covid","Person","Singapore Tourism Board",87.3026315789474,0.0147076668453333
2019-03-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1419,2019,3,"pre_covid","Person","Singapore Tourism Board",93.3552631578947,0.115490686000666
2019-04-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1293,2019,4,"pre_covid","Person","Singapore Tourism Board",85.0657894736842,-0.0225382315381592
2019-05-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",856,2019,5,"pre_covid","Person","Singapore Tourism Board",56.3157894736842,-0.50125757252599
2019-06-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",2698,2019,6,"pre_covid","Person","Singapore Tourism Board",177.5,1.5165937457797
2019-07-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",2581,2019,7,"pre_covid","Person","Singapore Tourism Board",169.802631578947,1.3884240366365
2019-08-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1547,2019,8,"pre_covid","Person","Singapore Tourism Board",101.776315789474,0.255710538738521
2019-09-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1474,2019,9,"pre_covid","Person","Singapore Tourism Board",96.9736842105263,0.175741403973963
2019-10-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1370,2019,10,"pre_covid","Person","Singapore Tourism Board",90.1315789473684,0.0618127736244563
2019-11-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1474,2019,11,"pre_covid","Person","Singapore Tourism Board",96.9736842105263,0.175741403973963
2019-12-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1976,2019,12,"pre_covid","Person","Singapore Tourism Board",130,0.725666138930236
2020-01-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1774,2020,1,"pre_covid","Person","Singapore Tourism Board",116.710526315789,0.504381683828309
2020-02-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",742,2020,2,"covid_shock","Person","Singapore Tourism Board",48.8157894736842,-0.626140878870642
2020-03-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",285,2020,3,"covid_shock","Person","Singapore Tourism Board",18.75,-1.12676957184876
2020-04-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",0,2020,4,"covid_shock","Person","Singapore Tourism Board",0,-1.43897783771039
2020-05-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1,2020,5,"covid_shock","Person","Singapore Tourism Board",0.0657894736842105,-1.43788237011088
2020-06-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",3,2020,6,"covid_shock","Person","Singapore Tourism Board",0.197368421052632,-1.43569143491185
2020-07-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",24,2020,7,"covid_shock","Person","Singapore Tourism Board",1.57894736842105,-1.41268661532204
2020-08-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",42,2020,8,"covid_shock","Person","Singapore Tourism Board",2.76315789473684,-1.39296819853078
2020-09-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",22,2020,9,"covid_shock","Person","Singapore Tourism Board",1.44736842105263,-1.41487755052107
2020-10-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",28,2020,10,"covid_shock","Person","Singapore Tourism Board",1.84210526315789,-1.40830474492399
2020-11-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",18,2020,11,"covid_shock","Person","Singapore Tourism Board",1.18421052631579,-1.41925942091913
2020-12-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",37,2020,12,"covid_shock","Person","Singapore Tourism Board",2.43421052631579,-1.39844553652836
2021-01-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",25,2021,1,"covid_shock","Person","Singapore Tourism Board",1.64473684210526,-1.41159114772253
2021-02-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",14,2021,2,"covid_shock","Person","Singapore Tourism Board",0.921052631578947,-1.42364129131719
2021-03-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",30,2021,3,"covid_shock","Person","Singapore Tourism Board",1.97368421052632,-1.40611380972496
2021-04-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",13,2021,4,"covid_shock","Person","Singapore Tourism Board",0.855263157894737,-1.4247367589167
2021-05-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",0,2021,5,"covid_shock","Person","Singapore Tourism Board",0,-1.43897783771039
2021-06-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",0,2021,6,"covid_shock","Person","Singapore Tourism Board",0,-1.43897783771039
2021-07-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",2,2021,7,"covid_shock","Person","Singapore Tourism Board",0.131578947368421,-1.43678690251136
2021-08-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",4,2021,8,"covid_shock","Person","Singapore Tourism Board",0.263157894736842,-1.43459596731233
2021-09-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",6,2021,9,"covid_shock","Person","Singapore Tourism Board",0.394736842105263,-1.4324050321133
2021-10-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",6,2021,10,"covid_shock","Person","Singapore Tourism Board",0.394736842105263,-1.4324050321133
2021-11-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",36,2021,11,"covid_shock","Person","Singapore Tourism Board",2.36842105263158,-1.39954100412787
2021-12-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",59,2021,12,"covid_shock","Person","Singapore Tourism Board",3.88157894736842,-1.37434524933904
2022-01-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",68,2022,1,"recovery","Person","Singapore Tourism Board",4.47368421052632,-1.36448604094341
2022-02-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",28,2022,2,"recovery","Person","Singapore Tourism Board",1.84210526315789,-1.40830474492399
2022-03-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",54,2022,3,"recovery","Person","Singapore Tourism Board",3.55263157894737,-1.37982258733661
2022-04-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",147,2022,4,"recovery","Person","Singapore Tourism Board",9.67105263157895,-1.27794410058176
2022-05-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",448,2022,5,"recovery","Person","Singapore Tourism Board",29.4736842105263,-0.948208353127901
2022-06-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",999,2022,6,"recovery","Person","Singapore Tourism Board",65.7236842105263,-0.344605705795418
2022-07-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1405,2022,7,"recovery","Person","Singapore Tourism Board",92.4342105263158,0.100154139607463
2022-08-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1458,2022,8,"recovery","Person","Singapore Tourism Board",95.9210526315789,0.158213922381731
2022-09-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1199,2022,9,"recovery","Person","Singapore Tourism Board",78.8815789473684,-0.125512185892521
2022-10-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1492,2022,10,"recovery","Person","Singapore Tourism Board",98.1578947368421,0.195459820765224
2022-11-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1643,2022,11,"recovery","Person","Singapore Tourism Board",108.092105263158,0.360875428291911
2022-12-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1623,2022,12,"recovery","Person","Singapore Tourism Board",106.776315789474,0.338966076301622
2023-01-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1452,2023,1,"recovery","Person","Singapore Tourism Board",95.5263157894737,0.151641116784644
2023-02-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1584,2023,2,"recovery","Person","Singapore Tourism Board",104.210526315789,0.296242839920557
2023-03-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1060,2023,3,"recovery","Person","Singapore Tourism Board",69.7368421052632,-0.277782182225035
2023-04-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",684,2023,4,"recovery","Person","Singapore Tourism Board",45,-0.689677999642482
2023-05-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1222,2023,5,"recovery","Person","Singapore Tourism Board",80.3947368421053,-0.100316431103688
2023-06-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1724,2023,6,"recovery","Person","Singapore Tourism Board",113.421052631579,0.449608303852585
2023-07-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",2654,2023,7,"recovery","Person","Singapore Tourism Board",174.605263157895,1.46839317140106
2023-08-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1497,2023,8,"recovery","Person","Singapore Tourism Board",98.4868421052632,0.200937158762796
2023-09-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1360,2023,9,"recovery","Person","Singapore Tourism Board",89.4736842105263,0.0508580976293114
2023-10-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1484,2023,10,"recovery","Person","Singapore Tourism Board",97.6315789473684,0.186696079969108
2023-11-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1404,2023,11,"recovery","Person","Singapore Tourism Board",92.3684210526316,0.0990586720079489
2023-12-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1629,2023,12,"recovery","Person","Singapore Tourism Board",107.171052631579,0.345538881898709
2024-01-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1411,2024,1,"recovery","Person","Singapore Tourism Board",92.8289473684211,0.10672694520455
2024-02-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1626,2024,2,"recovery","Person","Singapore Tourism Board",106.973684210526,0.342252479100165
2024-03-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",824,2024,3,"recovery","Person","Singapore Tourism Board",54.2105263157895,-0.536312535710454
2024-04-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",955,2024,4,"recovery","Person","Singapore Tourism Board",62.828947368421,-0.392806280174056
2024-05-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1200,2024,5,"recovery","Person","Singapore Tourism Board",78.9473684210526,-0.124416718293007
2024-06-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1816,2024,6,"recovery","Person","Singapore Tourism Board",119.473684210526,0.550391323007918
2024-07-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",2774,2024,7,"recovery","Person","Singapore Tourism Board",182.5,1.5998492833428
2024-08-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1717,2024,8,"recovery","Person","Singapore Tourism Board",112.960526315789,0.441940030655983
2024-09-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1459,2024,9,"recovery","Person","Singapore Tourism Board",95.9868421052632,0.159309389981246
2024-10-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1516,2024,10,"recovery","Person","Singapore Tourism Board",99.7368421052632,0.221751043153571
2024-11-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1569,2024,11,"recovery","Person","Singapore Tourism Board",103.223684210526,0.279810825927839
2024-12-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",2109,2024,12,"recovery","Person","Singapore Tourism Board",138.75,0.871363329665662
2025-01-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1809,2025,1,"recovery","Person","Singapore Tourism Board",119.013157894737,0.542723049811316
2025-02-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1708,2025,2,"recovery","Person","Singapore Tourism Board",112.368421052632,0.432080822260353
2025-03-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",569,2025,3,"recovery","Person","Singapore Tourism Board",37.4342105263158,-0.815656773586648
2025-04-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1487,2025,4,"recovery","Person","Singapore Tourism Board",97.8289473684211,0.189982482767651
2025-05-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1039,2025,5,"recovery","Person","Singapore Tourism Board",68.3552631578947,-0.300787001814839
2025-06-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1978,2025,6,"recovery","Person","Singapore Tourism Board",130.131578947368,0.727857074129265
2025-07-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",3215,2025,7,"recovery","Person","Singapore Tourism Board",211.513157894737,2.08295049472869
2025-08-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",2660,2025,8,"recovery","Person","Singapore Tourism Board",175,1.47496597699814
2025-09-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1753,2025,9,"recovery","Person","Singapore Tourism Board",115.328947368421,0.481376864238505
2025-10-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",2143,2025,10,"recovery","Person","Singapore Tourism Board",140.986842105263,0.908609228049155
2025-11-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",2371,2025,11,"recovery","Person","Singapore Tourism Board",155.986842105263,1.15837584073846
2025-12-01,"Visitor Arrivals: Pakistan","pakistan","Pakistan",1859,2025,12,"recovery","Person","Singapore Tourism Board",122.302631578947,0.597496429787041
2017-01-01,"Visitor Arrivals: Philippines","philippines","Philippines",46187,2017,1,"pre_covid","Person","Singapore Tourism Board",100,-0.0149352817783717
2017-02-01,"Visitor Arrivals: Philippines","philippines","Philippines",51160,2017,2,"pre_covid","Person","Singapore Tourism Board",110.767098967242,0.164548761868253
2017-03-01,"Visitor Arrivals: Philippines","philippines","Philippines",61816,2017,3,"pre_covid","Person","Singapore Tourism Board",133.838525992162,0.549141958952191
2017-04-01,"Visitor Arrivals: Philippines","philippines","Philippines",81952,2017,4,"pre_covid","Person","Singapore Tourism Board",177.435209041505,1.27588450929774
2017-05-01,"Visitor Arrivals: Philippines","philippines","Philippines",77671,2017,5,"pre_covid","Person","Singapore Tourism Board",168.16636715959,1.12137592477106
2017-06-01,"Visitor Arrivals: Philippines","philippines","Philippines",62002,2017,6,"pre_covid","Person","Singapore Tourism Board",134.241236711629,0.555855015883274
2017-07-01,"Visitor Arrivals: Philippines","philippines","Philippines",58727,2017,7,"pre_covid","Person","Singapore Tourism Board",127.150496893065,0.437654685510723
2017-08-01,"Visitor Arrivals: Philippines","philippines","Philippines",53539,2017,8,"pre_covid","Person","Singapore Tourism Board",115.917898975902,0.25041092551903
2017-09-01,"Visitor Arrivals: Philippines","philippines","Philippines",52500,2017,9,"pre_covid","Person","Singapore Tourism Board",113.668348236517,0.212911645135189
2017-10-01,"Visitor Arrivals: Philippines","philippines","Philippines",60194,2017,10,"pre_covid","Person","Singapore Tourism Board",130.326715309503,0.490601215176839
2017-11-01,"Visitor Arrivals: Philippines","philippines","Philippines",64826,2017,11,"pre_covid","Person","Singapore Tourism Board",140.355511291056,0.657777987783146
2017-12-01,"Visitor Arrivals: Philippines","philippines","Philippines",65926,2017,12,"pre_covid","Person","Singapore Tourism Board",142.737133825535,0.697478862106751
2018-01-01,"Visitor Arrivals: Philippines","philippines","Philippines",45184,2018,1,"pre_covid","Person","Singapore Tourism Board",97.8283932708338,-0.0511352608207132
2018-02-01,"Visitor Arrivals: Philippines","philippines","Philippines",45279,2018,2,"pre_covid","Person","Singapore Tourism Board",98.034078853357,-0.0477065489473109
2018-03-01,"Visitor Arrivals: Philippines","philippines","Philippines",62876,2018,3,"pre_covid","Person","Singapore Tourism Board",136.133544070842,0.587399165118574
2018-04-01,"Visitor Arrivals: Philippines","philippines","Philippines",79128,2018,4,"pre_covid","Person","Singapore Tourism Board",171.320934462078,1.17396153739787
2018-05-01,"Visitor Arrivals: Philippines","philippines","Philippines",83657,2018,5,"pre_covid","Person","Singapore Tourism Board",181.126723969948,1.33742086449933
2018-06-01,"Visitor Arrivals: Philippines","philippines","Philippines",68932,2018,6,"pre_covid","Person","Singapore Tourism Board",149.245458678849,0.805970524121984
2018-07-01,"Visitor Arrivals: Philippines","philippines","Philippines",64757,2018,7,"pre_covid","Person","Singapore Tourism Board",140.206118604802,0.655287660211938
2018-08-01,"Visitor Arrivals: Philippines","philippines","Philippines",63556,2018,8,"pre_covid","Person","Singapore Tourism Board",137.60581981943,0.611941523791348
2018-09-01,"Visitor Arrivals: Philippines","philippines","Philippines",57241,2018,9,"pre_covid","Person","Singapore Tourism Board",123.933141360123,0.384022413469926
2018-10-01,"Visitor Arrivals: Philippines","philippines","Philippines",68218,2018,10,"pre_covid","Person","Singapore Tourism Board",147.699569142832,0.780201047515571
2018-11-01,"Visitor Arrivals: Philippines","philippines","Philippines",66526,2018,11,"pre_covid","Person","Singapore Tourism Board",144.036200662524,0.719133884465081
2018-12-01,"Visitor Arrivals: Philippines","philippines","Philippines",72787,2018,12,"pre_covid","Person","Singapore Tourism Board",157.591963106502,0.945104042774253
2019-01-01,"Visitor Arrivals: Philippines","philippines","Philippines",49245,2019,1,"pre_covid","Person","Singapore Tourism Board",106.620910645853,0.0954331488412496
2019-02-01,"Visitor Arrivals: Philippines","philippines","Philippines",52211,2019,2,"pre_covid","Person","Singapore Tourism Board",113.042631043367,0.20248114269926
2019-03-01,"Visitor Arrivals: Philippines","philippines","Philippines",59383,2019,3,"pre_covid","Person","Singapore Tourism Board",128.570809968173,0.461330843289164
2019-04-01,"Visitor Arrivals: Philippines","philippines","Philippines",83453,2019,4,"pre_covid","Person","Singapore Tourism Board",180.685041245372,1.3300581568975
2019-05-01,"Visitor Arrivals: Philippines","philippines","Philippines",89800,2019,5,"pre_covid","Person","Singapore Tourism Board",194.427003269318,1.5591322017447
2019-06-01,"Visitor Arrivals: Philippines","philippines","Philippines",73977,2019,6,"pre_covid","Person","Singapore Tourism Board",160.16844566653,0.988053170451607
2019-07-01,"Visitor Arrivals: Philippines","philippines","Philippines",68893,2019,7,"pre_covid","Person","Singapore Tourism Board",149.161019334445,0.804562947668692
2019-08-01,"Visitor Arrivals: Philippines","philippines","Philippines",66587,2019,8,"pre_covid","Person","Singapore Tourism Board",144.168272457618,0.721335478404844
2019-09-01,"Visitor Arrivals: Philippines","philippines","Philippines",62660,2019,9,"pre_covid","Person","Singapore Tourism Board",135.665880009526,0.579603357069575
2019-10-01,"Visitor Arrivals: Philippines","philippines","Philippines",73812,2019,10,"pre_covid","Person","Singapore Tourism Board",159.811202286358,0.982098039303067
2019-11-01,"Visitor Arrivals: Philippines","philippines","Philippines",72701,2019,11,"pre_covid","Person","Singapore Tourism Board",157.405763526533,0.942000156236226
2019-12-01,"Visitor Arrivals: Philippines","philippines","Philippines",76603,2019,12,"pre_covid","Person","Singapore Tourism Board",165.85402818975,1.08282998497323
2020-01-01,"Visitor Arrivals: Philippines","philippines","Philippines",49522,2020,1,"pre_covid","Person","Singapore Tourism Board",107.220646502263,0.105430550830012
2020-02-01,"Visitor Arrivals: Philippines","philippines","Philippines",32073,2020,2,"covid_shock","Person","Singapore Tourism Board",69.4416177712343,-0.524333591054152
2020-03-01,"Visitor Arrivals: Philippines","philippines","Philippines",11860,2020,3,"covid_shock","Person","Singapore Tourism Board",25.6782211444779,-1.25385520260236
2020-04-01,"Visitor Arrivals: Philippines","philippines","Philippines",32,2020,4,"covid_shock","Person","Singapore Tourism Board",0.0692835646394007,-1.6807478766929
2020-05-01,"Visitor Arrivals: Philippines","philippines","Philippines",65,2020,5,"covid_shock","Person","Singapore Tourism Board",0.140732240673783,-1.67955685046319
2020-06-01,"Visitor Arrivals: Philippines","philippines","Philippines",128,2020,6,"covid_shock","Person","Singapore Tourism Board",0.277134258557603,-1.67728307311557
2020-07-01,"Visitor Arrivals: Philippines","philippines","Philippines",400,2020,7,"covid_shock","Person","Singapore Tourism Board",0.866044557992509,-1.66746612964646
2020-08-01,"Visitor Arrivals: Philippines","philippines","Philippines",480,2020,8,"covid_shock","Person","Singapore Tourism Board",1.03925346959101,-1.66457879333201
2020-09-01,"Visitor Arrivals: Philippines","philippines","Philippines",360,2020,9,"covid_shock","Person","Singapore Tourism Board",0.779440102193258,-1.66890979780368
2020-10-01,"Visitor Arrivals: Philippines","philippines","Philippines",1076,2020,10,"covid_shock","Person","Singapore Tourism Board",2.32965986099985,-1.6430681377894
2020-11-01,"Visitor Arrivals: Philippines","philippines","Philippines",710,2020,11,"covid_shock","Person","Singapore Tourism Board",1.5372290904367,-1.65627770142799
2020-12-01,"Visitor Arrivals: Philippines","philippines","Philippines",1175,2020,12,"covid_shock","Person","Singapore Tourism Board",2.54400588910299,-1.63949505910028
2021-01-01,"Visitor Arrivals: Philippines","philippines","Philippines",763,2021,1,"covid_shock","Person","Singapore Tourism Board",1.65197999437071,-1.65436484111967
2021-02-01,"Visitor Arrivals: Philippines","philippines","Philippines",880,2021,2,"covid_shock","Person","Singapore Tourism Board",1.90529802758352,-1.65014211175979
2021-03-01,"Visitor Arrivals: Philippines","philippines","Philippines",1112,2021,3,"covid_shock","Person","Singapore Tourism Board",2.40760387121917,-1.6417688364479
2021-04-01,"Visitor Arrivals: Philippines","philippines","Philippines",789,2021,4,"covid_shock","Person","Singapore Tourism Board",1.70827289064022,-1.65342645681747
